plant_name,country,state_or_region,continent,native_status,cultivation_status,climate_zone,best_growing_season,best_growing_months,temperature_min,temperature_max,annual_rainfall_min,annual_rainfall_max,humidity_min,humidity_max,altitude_min,altitude_max,soil_suitability,water_availability,sunlight_condition,frost_tolerance,heat_tolerance,drought_tolerance,salinity_tolerance,wind_tolerance,common_growing_method,commercial_production,remarks,,
Durian,Brazil,Bahia,South America,No,Commercial,Tropical,Summer,December-March,22,33,1200,2200,65,90,0,700,Well-drained Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Experimental and small-scale commercial cultivation in tropical regions.,,
Rambutan,Malaysia,Johor,Asia,Yes,Commercial,Tropical,Monsoon,June-September,22,34,1800,3000,70,95,0,600,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Malaysia is one of the native homes of rambutan and a major commercial producer.,,
Rambutan,Indonesia,West Java,Asia,Yes,Commercial,Tropical,Rainy,December-March,22,34,1800,3000,70,95,0,800,Volcanic Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Indonesia has extensive commercial rambutan orchards.,,
Rambutan,Thailand,Chanthaburi,Asia,No,Commercial,Tropical,Summer,May-August,22,35,1500,2500,70,90,0,500,Deep Loamy Soil,High,Full Sun,Low,High,Low,Low,Medium,Orchard,Yes,Chanthaburi is a major rambutan-producing province.,,
Rambutan,Philippines,Davao Region,Asia,No,Commercial,Tropical,Year-round,July-October,23,34,1800,2800,70,90,0,700,Fertile Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Davao supports large-scale commercial rambutan production.,,
Rambutan,Vietnam,??ng Nai,Asia,No,Commercial,Tropical,Rainy,May-August,22,34,1600,2500,70,90,0,400,Alluvial Loam,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Commercial orchards supply domestic and export markets.,,
Rambutan,India,Kerala,Asia,No,Commercial,Tropical,Monsoon,June-August,22,34,2000,3500,75,95,0,900,Laterite Loam,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Limited,Cultivated in humid tropical regions of Kerala.,,
Rambutan,India,Karnataka,Asia,No,Commercial,Tropical,Monsoon,June-August,21,34,1200,2500,65,90,300,900,Red Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Small-scale cultivation in the Western Ghats.,,
Rambutan,Sri Lanka,Sabaragamuwa,Asia,No,Commercial,Tropical,Monsoon,June-August,22,33,2000,3500,75,95,100,900,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Rambutan is widely grown for domestic consumption.,,
Rambutan,Australia,Queensland,Oceania,No,Commercial,Tropical,Summer,December-February,22,32,1200,2200,65,90,0,500,Sandy Loam,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Commercial cultivation occurs in tropical north Queensland.,,
Rambutan,Costa Rica,Limón,North America,No,Commercial,Tropical,Rainy,July-October,22,33,2500,4000,75,95,0,500,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Costa Rica exports fresh rambutan to international markets.,,
Breadfruit,Papua New Guinea,East Sepik,Oceania,Yes,Commercial,Tropical,Year-round,January-December,22,34,2000,4000,70,95,0,1200,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Medium,Medium,Orchard,Yes,Papua New Guinea is part of the native range of breadfruit.,,
Breadfruit,Fiji,Central Division,Oceania,Yes,Commercial,Tropical,Year-round,January-December,22,32,2000,3500,75,95,0,800,Volcanic Loamy Soil,High,Full Sun,Low,Medium,Low,Medium,High,Home Garden,Yes,Breadfruit is a traditional staple crop in Fiji.,,
Breadfruit,Samoa,Upolu,Oceania,Yes,Commercial,Tropical,Year-round,January-December,23,32,2500,4000,75,95,0,600,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Medium,High,Agroforestry,Yes,Widely cultivated for food security and local markets.,,
Breadfruit,Indonesia,Maluku,Asia,No,Commercial,Tropical,Year-round,January-December,23,34,1800,3000,70,95,0,800,Volcanic Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Commercial cultivation is common in eastern Indonesia.,,
Breadfruit,Philippines,Bicol Region,Asia,No,Commercial,Tropical,Year-round,January-December,23,34,1800,3000,70,95,0,700,Fertile Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Grown for local consumption and processing.,,
Breadfruit,India,Kerala,Asia,No,Commercial,Tropical,Year-round,January-December,22,34,2000,3500,75,95,0,900,Laterite Loam,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Limited,Cultivated in humid coastal and tropical regions.,,
Breadfruit,Sri Lanka,Western Province,Asia,No,Commercial,Tropical,Year-round,January-December,23,33,1800,3000,75,95,0,500,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Home Garden,Yes,Commonly grown in home gardens and mixed orchards.,,
Breadfruit,Jamaica,Saint Andrew,North America,No,Commercial,Tropical,Year-round,January-December,23,33,1500,2500,70,90,0,400,Loamy Soil,High,Full Sun,Low,Medium,Low,Medium,High,Orchard,Yes,Breadfruit is an important traditional food crop in the Caribbean.,,
Breadfruit,Hawaii,Hawaii,North America,No,Commercial,Tropical,Year-round,January-December,22,32,1500,3000,70,95,0,1000,Volcanic Loamy Soil,High,Full Sun,Low,Medium,Low,Medium,High,Agroforestry,Yes,Hawaii supports commercial breadfruit production and conservation.,,
Breadfruit,Brazil,Pará,South America,No,Commercial,Tropical,Year-round,January-December,23,34,1800,3000,70,95,0,600,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Limited,Breadfruit is cultivated in tropical regions of northern Brazil.,,
Soursop,Brazil,Bahia,South America,Yes,Commercial,Tropical,Year-round,January-December,22,34,1200,2500,70,95,0,800,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Brazil is one of the largest producers of soursop in South America.,,
Soursop,Colombia,Antioquia,South America,No,Commercial,Tropical,Year-round,January-December,20,32,1500,3000,70,95,500,1800,Volcanic Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Commercial production supports fresh fruit and juice industries.,,
Soursop,Mexico,Veracruz,North America,Yes,Commercial,Tropical,Summer,June-September,22,34,1200,2000,65,90,0,1000,Well-drained Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Orchard,Yes,Mexico is part of the native distribution of soursop.,,
Soursop,Peru,San Martín,South America,No,Commercial,Tropical,Year-round,January-December,22,32,1500,2500,70,90,300,1200,Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Cultivated extensively in tropical rainforest regions.,,
Soursop,India,Kerala,Asia,No,Commercial,Tropical,Year-round,January-December,22,34,2000,3500,75,95,0,800,Laterite Loam,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Limited,Grown in humid tropical regions for fresh fruit and medicinal use.,,
Soursop,India,Tamil Nadu,Asia,No,Commercial,Tropical,Year-round,January-December,22,36,800,1500,60,85,200,800,Red Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Orchard,Limited,Small-scale commercial cultivation is increasing.,,
Soursop,Sri Lanka,Western Province,Asia,No,Commercial,Tropical,Year-round,January-December,23,33,1800,3000,75,95,0,500,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Home Garden,Yes,Widely cultivated in home gardens and local orchards.,,
Soursop,Philippines,Davao Region,Asia,No,Commercial,Tropical,Year-round,January-December,23,34,1800,3000,70,95,0,700,Fertile Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Commercial production supports domestic consumption.,,
Soursop,Indonesia,West Java,Asia,No,Commercial,Tropical,Year-round,January-December,23,34,1800,3000,70,95,0,800,Volcanic Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Grown widely in tropical fruit orchards.,,
Soursop,Australia,Queensland,Oceania,No,Commercial,Tropical,Summer,December-March,22,32,1200,2200,65,90,0,500,Sandy Loam,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Limited commercial cultivation in tropical northern Queensland.,,
Tamarind,India,Tamil Nadu,Asia,No,Commercial,Tropical,Summer,March-June,22,40,700,1400,45,75,0,600,Red Loamy Soil,Low,Full Sun,Low,High,High,Low,High,Orchard,Yes,Tamil Nadu is one of India's leading tamarind-producing states.,,
Tamarind,India,Karnataka,Asia,No,Commercial,Tropical,Summer,March-June,22,39,600,1200,45,70,300,900,Well-drained Loamy Soil,Low,Full Sun,Low,High,High,Low,High,Orchard,Yes,Extensively cultivated for domestic consumption and processing.,,
Tamarind,India,Andhra Pradesh,Asia,No,Commercial,Tropical,Summer,March-May,22,40,600,1100,40,70,100,700,Red Sandy Loam,Low,Full Sun,Low,High,High,Low,High,Orchard,Yes,Large plantations supply food and spice industries.,,
Tamarind,Thailand,Phetchabun,Asia,No,Commercial,Tropical,Summer,February-April,22,36,900,1500,55,80,100,700,Well-drained Sandy Loam,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Yes,Thailand is a major exporter of sweet tamarind.,,
Tamarind,Mexico,Chiapas,North America,No,Commercial,Tropical,Spring,March-May,22,35,1000,1800,60,85,0,900,Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Yes,Tamarind is widely cultivated for beverages and culinary uses.,,
Tamarind,Nigeria,Kaduna,Africa,No,Commercial,Tropical,Dry Season,February-April,24,40,500,1000,35,65,200,800,Sandy Loam,Low,Full Sun,Low,High,High,Low,High,Agroforestry,Yes,Commonly grown in agroforestry systems and local orchards.,,
Tamarind,Sudan,Khartoum,Africa,No,Commercial,Arid,Dry Season,February-April,25,42,100,500,20,45,300,800,Sandy Soil,Low,Full Sun,Low,High,High,Low,High,Agroforestry,Limited,Thrives in hot, dry climates with minimal irrigation.,
Tamarind,Brazil,Bahia,South America,No,Commercial,Tropical,Summer,December-March,22,34,1000,1800,60,85,0,700,Well-drained Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Yes,Commercial cultivation supports food processing industries.,,
Tamarind,Australia,Northern Territory,Oceania,No,Limited,Tropical,Dry Season,August-October,22,36,700,1400,50,75,0,400,Sandy Loam,Low,Full Sun,Low,High,High,Low,High,Orchard,Limited,Small-scale cultivation in tropical northern Australia.,,
Tamarind,Sri Lanka,North Central Province,Asia,No,Commercial,Tropical,Dry Season,March-May,23,35,900,1600,55,80,0,500,Red Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Yes,Widely cultivated for culinary and medicinal uses.,,
Wood Apple,India,Tamil Nadu,Asia,Yes,Commercial,Tropical,Summer,March-June,22,40,700,1400,45,75,0,600,Red Loamy Soil,Low,Full Sun,Low,High,High,Low,High,Orchard,Yes,Tamil Nadu is one of the major wood apple-producing regions in India.,,
Wood Apple,India,Karnataka,Asia,Yes,Commercial,Tropical,Summer,March-June,22,39,600,1200,45,70,300,900,Well-drained Loamy Soil,Low,Full Sun,Low,High,High,Low,High,Orchard,Yes,Commonly cultivated in dry tropical orchards and farm boundaries.,,
Wood Apple,India,Andhra Pradesh,Asia,Yes,Commercial,Tropical,Summer,March-May,22,40,600,1100,40,70,100,700,Red Sandy Loam,Low,Full Sun,Low,High,High,Low,High,Orchard,Yes,Commercial cultivation supports local fruit markets.,,
Wood Apple,Sri Lanka,North Central Province,Asia,Yes,Commercial,Tropical,Dry Season,March-May,23,35,900,1600,55,80,0,500,Red Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Yes,Wood apple is widely cultivated and consumed throughout Sri Lanka.,,
Wood Apple,Bangladesh,Rajshahi,Asia,No,Commercial,Tropical,Summer,April-June,22,36,1000,1800,60,85,0,300,Alluvial Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Grown in orchards and home gardens.,,
Wood Apple,Myanmar,Mandalay,Asia,No,Commercial,Tropical,Dry Season,March-May,22,37,700,1300,45,75,100,700,Well-drained Sandy Loam,Low,Full Sun,Low,High,High,Low,Medium,Orchard,Limited,Cultivated in central dry-zone regions.,,
Wood Apple,Thailand,Nakhon Ratchasima,Asia,No,Commercial,Tropical,Summer,March-May,22,36,900,1500,55,80,100,600,Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Grown on a small commercial scale for local markets.,,
Wood Apple,Nepal,Lumbini,Asia,No,Commercial,Subtropical,Summer,April-June,18,34,900,1500,55,80,100,900,Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Agroforestry,Limited,Found in subtropical lowland districts.,,
Wood Apple,Pakistan,Punjab,Asia,No,Commercial,Subtropical,Summer,April-June,20,38,300,700,35,65,200,600,Sandy Loam,Low,Full Sun,Low,High,High,Low,High,Orchard,Limited,Tolerates hot and semi-arid growing conditions.,,
Wood Apple,Indonesia,East Java,Asia,No,Commercial,Tropical,Dry Season,August-October,22,34,1000,1800,60,85,0,500,Volcanic Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Cultivated in tropical orchards for local consumption.,,
Bael,India,Uttar Pradesh,Asia,Yes,Commercial,Tropical,Summer,April-June,20,40,600,1200,40,70,0,500,Well-drained Loamy Soil,Low,Full Sun,Low,High,High,Low,High,Orchard,Yes,Uttar Pradesh is one of India's leading bael-producing states.,,
Bael,India,Bihar,Asia,Yes,Commercial,Tropical,Summer,April-June,20,40,800,1400,45,75,0,300,Alluvial Loamy Soil,Moderate,Full Sun,Low,High,High,Low,High,Orchard,Yes,Bael is cultivated for its medicinal and nutritional value.,,
Bael,India,Madhya Pradesh,Asia,Yes,Commercial,Tropical,Summer,April-June,20,41,500,1000,35,65,200,700,Black Cotton Soil,Low,Full Sun,Low,High,High,Low,High,Orchard,Yes,Commercial plantations are expanding in central India.,,
Bael,India,Tamil Nadu,Asia,Yes,Commercial,Tropical,Summer,March-May,22,39,700,1400,45,75,0,600,Red Loamy Soil,Low,Full Sun,Low,High,High,Low,High,Orchard,Yes,Commonly cultivated for religious and medicinal purposes.,,
Bael,Nepal,Lumbini,Asia,Yes,Commercial,Subtropical,Summer,April-June,18,35,900,1500,50,80,100,1000,Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Agroforestry,Limited,Widely grown in the Terai region.,,
Bael,Bangladesh,Rajshahi,Asia,Yes,Commercial,Tropical,Summer,April-June,22,36,1000,1800,60,85,0,300,Alluvial Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Cultivated in orchards and homesteads.,,
Bael,Sri Lanka,North Central Province,Asia,Yes,Commercial,Tropical,Dry Season,March-May,23,35,900,1600,55,80,0,500,Red Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Yes,Bael is grown for traditional medicine and fresh fruit.,,
Bael,Myanmar,Mandalay,Asia,Yes,Commercial,Tropical,Dry Season,March-May,22,37,700,1300,45,75,100,700,Well-drained Sandy Loam,Low,Full Sun,Low,High,High,Low,Medium,Orchard,Limited,Thrives in central dry-zone conditions.,,
Bael,Thailand,Nakhon Ratchasima,Asia,No,Commercial,Tropical,Summer,March-May,22,36,900,1500,55,80,100,600,Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Grown on a limited commercial scale for local consumption.,,
Bael,Pakistan,Punjab,Asia,No,Commercial,Subtropical,Summer,April-June,20,39,300,700,35,65,200,600,Sandy Loam,Low,Full Sun,Low,High,High,Low,High,Orchard,Limited,Cultivated in warm semi-arid regions with good drought tolerance.,,
Jamun,India,Uttar Pradesh,Asia,Yes,Commercial,Tropical,Summer,May-July,22,40,700,1200,45,75,0,500,Well-drained Loamy Soil,Moderate,Full Sun,Low,High,High,Low,Medium,Orchard,Yes,Uttar Pradesh is one of India's leading jamun-producing states.,,
Jamun,India,Maharashtra,Asia,Yes,Commercial,Tropical,Summer,May-July,22,38,600,1000,45,70,0,700,Black Cotton Soil,Moderate,Full Sun,Low,High,High,Low,Medium,Orchard,Yes,Commercial orchards supply fresh fruit and processing industries.,,
Jamun,India,Karnataka,Asia,Yes,Commercial,Tropical,Summer,May-July,22,38,600,1100,45,75,300,900,Red Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Orchard,Yes,Widely cultivated in southern India for fresh consumption.,,
Jamun,India,Tamil Nadu,Asia,Yes,Commercial,Tropical,Summer,May-July,22,39,700,1400,50,80,0,600,Red Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Orchard,Yes,Commonly grown in orchards and farm boundaries.,,
Jamun,Nepal,Lumbini,Asia,Yes,Commercial,Subtropical,Summer,June-July,18,34,900,1500,55,80,100,1000,Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Agroforestry,Limited,Popular fruit tree in the Terai region.,,
Jamun,Bangladesh,Dhaka,Asia,Yes,Commercial,Tropical,Summer,May-July,22,35,1200,2000,60,85,0,300,Alluvial Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Commonly cultivated in rural orchards and homesteads.,,
Jamun,Sri Lanka,North Central Province,Asia,Yes,Commercial,Tropical,Summer,May-July,23,35,900,1600,55,80,0,500,Red Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Yes,Grown for fresh fruit, beverages, and traditional medicine.
Jamun,Pakistan,Punjab,Asia,Yes,Commercial,Subtropical,Summer,June-July,20,38,300,700,35,65,200,600,Sandy Loam,Low,Full Sun,Low,High,High,Low,High,Orchard,Limited,Thrives in warm semi-arid regions with irrigation.,,
Jamun,Myanmar,Mandalay,Asia,Yes,Commercial,Tropical,Summer,May-July,22,37,700,1300,45,75,100,700,Well-drained Sandy Loam,Moderate,Full Sun,Low,High,High,Low,Medium,Orchard,Limited,Cultivated in central dry-zone regions and home gardens.,,
Jamun,Indonesia,East Java,Asia,Yes,Commercial,Tropical,Summer,May-July,22,34,1500,2500,65,90,0,500,Volcanic Loamy Soil,Moderate,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Limited,Grown in tropical orchards for local consumption.,,
Rose Apple,India,Kerala,Asia,No,Commercial,Tropical,Summer,May-July,22,34,2000,3500,70,95,0,800,Laterite Loam,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Limited,Cultivated in humid tropical regions for fresh fruit.,,
Rose Apple,India,Tamil Nadu,Asia,No,Commercial,Tropical,Summer,May-July,22,38,700,1400,50,80,0,600,Red Loamy Soil,Moderate,Full Sun,Low,High,Medium,Low,Medium,Orchard,Limited,Grown in home gardens and small orchards.,,
Rose Apple,Sri Lanka,Western Province,Asia,Yes,Commercial,Tropical,Summer,May-July,23,33,1800,3000,75,95,0,500,Well-drained Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Widely cultivated for local markets and household consumption.,,
Rose Apple,Malaysia,Johor,Asia,Yes,Commercial,Tropical,Year-round,January-December,23,34,1800,3000,70,95,0,500,Deep Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Malaysia is part of the native range of rose apple.,,
Rose Apple,Indonesia,West Java,Asia,Yes,Commercial,Tropical,Year-round,January-December,23,34,1800,3000,70,95,0,800,Volcanic Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Commonly cultivated in tropical orchards.,,
Rose Apple,Thailand,Chiang Mai,Asia,No,Commercial,Tropical,Summer,May-August,22,35,1200,2000,65,90,300,900,Well-drained Sandy Loam,Moderate,Full Sun,Low,High,Medium,Low,Medium,Orchard,Yes,Commercial production supplies local fruit markets.,,
Rose Apple,Philippines,Laguna,Asia,No,Commercial,Tropical,Year-round,January-December,23,34,1800,2800,70,90,0,500,Fertile Loamy Soil,High,Full Sun,Low,Medium,Low,Low,Medium,Orchard,Yes,Common fruit tree in tropical orchards.,,
Rose Apple,Bangladesh,Dhaka,Asia,No,Commercial,Tropical,Summer,May-July,22,35,1200,2000,60,85,0,300,Alluvial Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Grown in rural orchards and homestead gardens.,,
Rose Apple,Brazil,Bahia,South America,No,Commercial,Tropical,Summer,December-March,22,33,1200,2200,65,90,0,700,Well-drained Loamy Soil,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Cultivated in tropical fruit-growing regions.,,
Rose Apple,Australia,Queensland,Oceania,No,Commercial,Tropical,Summer,December-February,22,32,1200,2200,65,90,0,500,Sandy Loam,Moderate,Full Sun,Low,Medium,Medium,Low,Medium,Orchard,Limited,Limited commercial cultivation in tropical northern Queensland.,,
